"Name","ParticleCount","EmissionTime","MinLife","MaxLife","MinHorizAngle","MaxHorizAngle","MinVertAngle","MaxVertAngle","MinSpeed","MaxSpeed","StartX","StartY","StartZ","TargetedEndZ","Gravity","OrientToMovement","OrientToParentType","BounceFromGround","IsIsoParticle","IsoLayer","ParticleSwf","ParticleExportName","AdditiveBlend","Inertia","Slowdown","StartScale","EndScale","MinRotate","MaxRotate","ParticleFadeOutTime","ScaleTimeline","FadeInTime","FadeOutTime","StartAngleMin","StartAngleMax","ScaleRandomMin","ScaleRandomMax","Alpha","OrientToParent","StartRadiusMin","StartRadiusMax","StartRadius"
"dragonStatueFireAddStart",80,600,300,600,-8,8,-23,-17,600,2000,20,-120,-50,0,-100,"true","HorizontalAngle","true","false","Object","sc/buildings.sc","dragon_fireball_varC","true",15,0,60,130,-240,240,400,"true",0,0,0,0,100,100,100,,0,0,
"dragonStatueSpark",5,500,1200,2500,-12,12,-30,-30,400,3000,20,-120,-50,0,-250,"true","HorizontalAngle","true","false","Object","sc/buildings.sc","firez5","true",20,0,20,90,90,90,1200,"true",0,0,0,0,70,130,100,,0,0,
"Driller_crack",1,2000,10000,10000,0,360,0,0,1,1,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","earthquake_crack_var01","false",0,0,40,40,0,0,1000,"false",0,0,0,0,60,80,90,,72,72,
,,,,,,,,,,,,,,,,,,,,,,"earthquake_crack_var02","false",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"earthquake_crack_var03","false",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"earthquake_crack_var04","false",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"earthquake_crack_var05","false",,,,,,,,,,,,,,,,,,,
"Driller_crackCenter",1,1,10000,10000,0,360,0,0,1,1,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","earthquake_crack_center","false",22,0,40,40,0,0,1000,"false",0,0,0,0,90,120,90,,1,1,
"Driller_crackDarken",4,1,10000,10000,0,360,0,0,1,1,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","earthquake_crack_darken","false",22,0,40,40,0,0,1000,"false",0,0,0,0,30,120,90,,40,40,
"Driller_stoneStatic",12,2500,10000,10000,0,360,0,10,100,1000,0,0,0,0,1000,"false","Disabled","true","false","Object","sc/buildings.sc","smallStone_A","false",10,0,40,40,0,0,800,"false",0,0,-10,10,30,65,90,,80,80,
"Dsplat",1,1,500,700,0,0,0,0,0,0,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","darkelixir_burst_1","false",0,0,70,70,0,0,0,"true",0,0,0,0,100,100,100,,0,0,
,,,,,,,,,,,,,,,,,,,,,,"darkelixir_burst_2","false",,,,,,,,,,,,,,,,,,,
"Dust",5,300,700,1300,360,360,60,90,100,100,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","d1","false",0,0,80,120,0,30,50,"true",0,0,0,0,100,100,100,,0,0,
,,,,,,,,,,,,,,,,,,,,,,"d2","false",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"d3","false",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"d4","false",,,,,,,,,,,,,,,,,,,
"Dust2",5,150,200,900,0,360,90,90,1000,1500,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","d1","false",300,0,100,100,0,30,200,"true",0,0,0,0,100,100,100,,100,100,
,,,,,,,,,,,,,,,,,,,,,,"d2","false",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"d3","false",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"d4","false",,,,,,,,,,,,,,,,,,,
"Earthquake_bottleDrop",1,1,800,800,0,0,0,0,0,0,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","EarthQuake_bottleDrop","false",0,0,100,100,0,0,0,"true",0,0,0,0,100,100,100,,0,0,
"Earthquake_crack",7,2000,300000,300000,0,360,0,0,1,1,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","earthquake_crack_var01","false",0,0,100,100,0,0,2000,"false",0,0,0,0,60,80,100,,180,180,
,,,,,,,,,,,,,,,,,,,,,,"earthquake_crack_var02","false",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"earthquake_crack_var03","false",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"earthquake_crack_var04","false",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"earthquake_crack_var05","false",,,,,,,,,,,,,,,,,,,
"Earthquake_crackCenter",1,1,300000,300000,0,360,0,0,1,1,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","earthquake_crack_center","false",22,0,100,100,0,0,2000,"false",0,0,0,0,90,120,100,,1,1,
"Earthquake_crackDarken",8,1,300000,300000,0,360,0,0,1,1,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","earthquake_crack_darken","false",22,0,100,100,0,0,2000,"false",0,0,0,0,30,120,100,,40,40,
"Earthquake_debris",60,2800,1200,1400,0,360,0,360,3,4,0,0,33,0,1500,"false","Disabled","true","false","Object","sc/buildings.sc","dark_p1","false",20,0,50,4,-90,90,200,"false",10,33,0,0,100,100,100,,200,200,
"Earthquake_debrisSide",50,2000,1200,1400,0,360,0,40,200,1300,0,0,25,0,1500,"false","Disabled","true","false","Object","sc/buildings.sc","dark_p1","false",20,0,40,4,-90,90,200,"false",10,33,0,0,100,100,100,,200,200,
"Earthquake_dust",200,2800,1250,1400,0,360,0,360,1,2,0,0,100,0,1200,"false","Disabled","true","false","Object","sc/buildings.sc","d1","false",120,0,8,130,-45,45,500,"false",10,250,0,0,90,130,100,,220,220,
,,,,,,,,,,,,,,,,,,,,,,"d2","false",,,,,,,,,,,,,,,,,,,
"Earthquake_rangeRing0",7,1400,800,900,0,0,0,0,0,0,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","earthquake_rangeRing2","false",0,0,60,85,0,0,100,"true",0,0,0,0,80,130,100,,0,0,
"Earthquake_rangeRing0_top",7,1400,800,900,0,0,0,0,0,0,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","earthquake_rangeRing2","true",0,0,60,85,0,0,100,"true",0,0,0,0,80,130,100,,0,0,
"Earthquake_rangeRing1",7,1400,800,900,0,0,0,0,0,0,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","earthquake_rangeRing2","false",0,0,80,100,0,0,100,"true",0,0,0,0,80,130,100,,0,0,
"Earthquake_rangeRing1_top",7,1400,800,900,0,0,0,0,0,0,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","earthquake_rangeRing2","true",0,0,80,100,0,0,100,"true",0,0,0,0,80,130,100,,0,0,
"Earthquake_rangeRing2",7,1400,800,900,0,0,0,0,0,0,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","earthquake_rangeRing2","false",0,0,90,115,0,0,100,"true",0,0,0,0,80,130,100,,0,0,
"Earthquake_rangeRing2_top",7,1400,800,900,0,0,0,0,0,0,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","earthquake_rangeRing2","true",0,0,90,115,0,0,100,"true",0,0,0,0,80,130,100,,0,0,
"Earthquake_rangeRing3",7,1400,800,900,0,0,0,0,0,0,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","earthquake_rangeRing2","false",0,0,105,130,0,0,100,"true",0,0,0,0,80,130,100,,0,0,
"Earthquake_rangeRing3_top",7,1400,800,900,0,0,0,0,0,0,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","earthquake_rangeRing2","true",0,0,105,130,0,0,100,"true",0,0,0,0,80,130,100,,0,0,
"Earthquake_rangeRing4",7,1400,800,900,0,0,0,0,0,0,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","earthquake_rangeRing2","false",0,0,120,145,0,0,100,"true",0,0,0,0,80,130,100,,0,0,
"Earthquake_rangeRing4_top",7,1400,800,900,0,0,0,0,0,0,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","earthquake_rangeRing2","true",0,0,120,145,0,0,100,"true",0,0,0,0,80,130,100,,0,0,
"Earthquake_rangeRing5",7,1400,800,900,0,0,0,0,0,0,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","earthquake_rangeRing2","false",0,0,135,160,0,0,100,"true",0,0,0,0,80,130,100,,0,0,
"Earthquake_rangeRing5_top",7,1400,800,900,0,0,0,0,0,0,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","earthquake_rangeRing2","true",0,0,135,160,0,0,100,"true",0,0,0,0,80,130,100,,0,0,
"Earthquake_stone",60,2500,1000,2200,0,360,5,90,400,1200,0,0,0,0,4000,"false","Disabled","true","false","Object","sc/buildings.sc","smallStone_A","false",10,0,100,10,20,90,800,"true",0,0,0,0,70,100,100,,200,200,
,,,,,,,,,,,,,,,,,,,,,,"smallStone_B","false",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"smallStone_C","false",,,,,,,,,,,,,,,,,,,
"Earthquake_stoneStatic",50,2500,300000,300000,0,360,0,10,100,1000,0,0,0,0,1000,"false","Disabled","true","false","Object","sc/buildings.sc","smallStone_A","false",10,0,100,100,0,0,800,"false",0,0,-10,10,30,65,100,,80,80,
,,,,,,,,,,,,,,,,,,,,,,"smallStone_B","false",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"smallStone_C","false",,,,,,,,,,,,,,,,,,,
"electro_dragon_attack_01",1,1,325,400,0,360,90,90,1,1,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","electro_dragon_fx_lvl1","true",60,0,100,100,0,0,400,"false",0,0,0,0,100,100,100,,0,0,
"electro_dragon_attack_02",1,1,325,400,0,360,90,90,1,1,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","electro_dragon_fx_lvl2","true",60,0,1,100,0,0,400,"false",0,0,0,0,100,100,100,,0,0,
"Electro_Titan_Glow",1,1,20000,22000,0,0,0,0,0,0,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","electro_titan_glow","true",0,0,100,100,0,0,300,"true",0,0,0,0,100,100,60,,0,0,
"electro_titan_hit_lvl1",1,13,200,200,0,0,0,0,0,0,0,0,0,50,0,"false","Disabled","false","false","Object","sc/chr_electro_titan.sc","titan_bolt_projectile","false",60,0,100,100,0,0,30,"false",0,0,0,0,100,100,100,,0,0,
"Electro_Titan_Lightning",1,1,20000,22000,0,0,0,0,0,0,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","lightning_range_electro_titan","false",0,0,100,100,0,0,300,"true",0,0,0,0,100,100,100,,0,0,
"Electro_Titan_rangeRing",1,1,20000,22000,0,0,0,0,0,0,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","spell_range_electro_titan","true",0,0,100,100,0,0,300,"true",0,0,0,0,100,100,20,,0,0,
"ElectroFireWizard_Inferno_Mode",1,1,1000,1000,0,0,0,0,0,0,0,0,0,0,0,"false","Disabled","false","false","Object","sc/chr_electro_fire_wizard.sc","electro_fire_wizard_inferno_mode_fx","true",0,0,100,200,0,0,0,"false",0,0,0,0,100,100,100,,0,0,
"ElectroFireWizard_Inferno_Spark",8,100,500,1500,0,360,15,33,200,400,0,0,10,0,1000,"false","Disabled","true","false","Object","sc/buildings.sc","spark_flame2","true",10,0,100,10,-90,90,10,"false",10,100,0,0,100,100,100,,30,30,
"ElectroFireWizard_Lightning_Mode",1,1,1000,1000,0,0,0,0,0,0,0,0,0,0,0,"false","Disabled","false","false","Object","sc/chr_electro_fire_wizard.sc","electro_fire_wizard_lightning_mode_fx","true",0,0,100,200,0,0,0,"false",0,0,0,0,100,100,100,,0,0,
"ElectroFireWizard_Lightning_Spark",8,100,500,1500,0,360,15,33,200,400,0,0,10,0,1000,"false","Disabled","true","false","Object","sc/buildings.sc","spark_2","true",10,0,150,20,-90,90,10,"false",10,100,0,0,100,100,100,,30,30,
"eliteValkyrieRage_flyingLine1",3,12000,8000,8000,0,0,0,0,0,0,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","rage_flyingLines","true",0,0,91,84,0,0,5000,"true",0,0,0,0,100,100,100,,140,140,
"eliteValkyrieRage_flyingLine2",3,12000,8000,8000,0,0,0,0,0,0,0,0,0,0,-30,"false","Disabled","false","false","Object","sc/buildings.sc","rage_flyingLines","true",2,0,77,14,0,0,3000,"true",0,0,0,0,100,100,100,,154,154,
"eliteValkyrieRage_flyingLine3",3,12000,8000,8000,0,0,0,0,0,0,0,0,0,0,-20,"false","Disabled","false","false","Object","sc/buildings.sc","rage_flyingLines","true",2,0,70,14,0,0,3000,"true",0,0,0,0,100,100,100,,140,140,
"eliteValkyrieRage_flyingLine4",3,15000,4000,5000,0,0,0,0,0,0,0,0,0,0,-12,"false","Disabled","false","false","Object","sc/buildings.sc","rage_flyingLines","true",3,0,70,14,0,0,4000,"true",0,0,0,0,100,100,100,,140,140,
"eliteValkyrieRage_flyingLine5",3,12000,8000,8000,0,0,0,0,0,0,0,0,0,0,-5,"false","Disabled","false","false","Object","sc/buildings.sc","rage_flyingLines","true",3,0,70,14,0,0,4000,"true",0,0,0,0,100,100,100,,140,140,
"eliteValkyrieRage_glowParticles",6,18500,800,1500,0,360,0,0,200,0,0,0,0,0,0,"true","Disabled","false","false","Object","sc/buildings.sc","glowParticle","true",0,0,28,14,-180,180,500,"true",0,0,0,0,100,100,100,,140,140,
"eliteValkyrieRage_glowParticles2",6,18500,800,1500,0,360,0,0,200,0,0,0,0,0,-50,"true","Disabled","false","false","Object","sc/buildings.sc","glowParticle","true",0,0,56,14,-180,180,250,"true",0,0,0,0,100,100,100,,70,70,
"eliteValkyrieRage_glowPurple",1,1,20000,20000,0,0,0,0,0,0,0,0,40,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","rage_glowPurple","true",0,0,700,560,0,0,1000,"true",0,0,0,0,100,100,100,,0,0,
"eliteValkyrieRage_rangeRing1",1,1,20000,20000,0,0,0,0,0,0,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","rage_rangeRing1","true",0,0,91,84,0,0,10000,"true",0,0,0,0,100,100,100,,0,0,
"eliteValkyrieRage_rangeRing2",1,1,20000,20000,0,0,0,0,0,0,0,0,3,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","spell_range_marker_2","true",0,0,100,98,0,0,140000,"true",0,0,0,0,100,100,100,,0,0,
"eliteValkyrieRage_rangeRing3",1,1,20000,20000,0,0,0,0,0,0,0,0,3,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","spell_range_marker_2","true",0,0,133,118,0,0,40000,"true",0,0,0,0,100,100,100,,0,0,
"eliteValkyrieRage_rangeRingOutter",1,18000,900,1500,0,0,90,90,100,120,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","spell_range_marker","true",0,0,94,35,0,0,8000,"true",0,0,0,0,100,100,100,,0,0,
"eliteValkyrieRage_ring",1,1,26000,15000,0,0,0,0,0,0,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","spell_range_marker","true",100,0,70,70,0,0,40000,"true",0,0,0,0,100,100,100,,0,0,
"eliteValkyrieRage_ring2",15,1,17000,17000,0,0,0,0,0,0,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","spell_range_marker_2","true",0,0,70,70,0,0,50000,"true",0,0,0,0,100,100,100,,0,0,
"eliteValkyrieRage_ring3",1,15000,1200,1200,0,0,0,0,1,10,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","spell_range_marker_2","true",100,0,70,70,0,0,6000,"true",0,0,0,0,100,100,100,,0,0,
"eliteValkyrieRage_smokeRing",0,1,400,1000,0,360,3,5,3200,4000,0,0,-50,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","rage_purpleSmoke","false",22,0,1,140,-40,90,700,"true",0,0,0,0,100,100,100,,-100,-100,
"eliteValkyrieRage_smokeRing2",10,1,400,1000,0,360,3,5,3200,4000,0,0,-50,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","rage_purpleSmoke","false",22,0,1,140,-180,180,700,"true",0,0,0,0,100,100,100,,-100,-100,
"eliteValkyrieRage_smokeRing3",4,1,2500,3000,0,360,30,100,500,1000,0,0,-150,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","rage_purpleSmoke","false",33,0,140,196,-180,180,23000,"true",0,0,0,0,100,100,100,,1,1,
"eliteValkyrieRage_smokeRing4",4,1,2500,3000,0,360,10,20,300,500,0,0,-100,0,-2,"false","Disabled","false","false","Object","sc/buildings.sc","rage_purpleSmoke","false",22,0,196,210,-180,180,23000,"true",0,0,0,0,100,100,100,,1,1,
"eliteValkyrieRage_smokeRing5",2,1,2500,3000,0,360,30,100,200,2000,0,0,-75,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","rage_purpleSmoke","false",35,0,70,98,-180,180,23000,"true",0,0,0,0,100,100,100,,1,1,
"eliteValkyrieRageCapital_glowPurple",1,1,600000,600000,0,0,0,0,0,0,0,0,40,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","rage_glowPurple","true",0,0,700,560,0,0,1000,"true",0,0,0,0,100,100,100,,0,0,
"eliteValkyrieRageCapital_rangeRing1",1,1,600000,600000,0,0,0,0,0,0,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","rage_rangeRing1","true",0,0,91,84,0,0,10000,"true",0,0,0,0,100,100,100,,0,0,
"eliteValkyrieRageCapital_rangeRing3",1,1,600000,600000,0,0,0,0,0,0,0,0,3,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","spell_range_marker_2","true",0,0,133,118,0,0,40000,"true",0,0,0,0,100,100,100,,0,0,
"eliteValkyrieRageCapital_rangeRingOutter",1,600000,900,1500,0,0,90,90,100,120,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","spell_range_marker","true",0,0,94,35,0,0,8000,"true",0,0,0,0,100,100,100,,0,0,
"Elixir Storage Destroyed",25,1,700,1200,0,360,10,90,300,1000,0,0,0,0,3000,"false","Disabled","true","false","Object","sc/buildings.sc","glassDebris2","false",0,300,50,80,20,90,400,"true",0,0,-180,180,80,120,100,,80,80,
,,,,,,,,,,,,,,,,,,,,,,"glassDebris1","false",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"glassDebris3","false",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"glassDebris4","false",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"debris5","false",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"debris6","false",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"debris7","false",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"debris8","false",,,,,,,,,,,,,,,,,,,
"EmberParticles",1,500,450,550,0,360,0,0,300,600,0,0,300,0,-20,"true","HorizontalAngle","false","true","Object","sc/buildings.sc","fireball1_projectile","true",50,0,50,220,-5,5,600,"false",0,600,0,0,100,100,100,,0,0,
"enemy_growth_aura_glow",1,1041,1041,1041,0,0,0,0,0,0,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","growth_aura_marker_3","true",0,0,54,54,0,0,0,"false",0,0,0,0,100,100,50,,0,0,
"enemy_growth_aura_ring",1,2083,2083,2083,0,0,0,0,0,0,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","growth_range_marker_2","false",0,0,36,36,0,0,0,"false",0,0,0,0,100,100,50,,0,0,
"eowl_attack_02",1,1,325,400,0,360,90,90,1,1,0,0,100,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","electro_dragon_fx_lvl2","true",60,0,1,100,0,0,400,"false",0,0,0,0,100,100,100,,0,0,
"Explosion_1",25,1,700,1800,0,360,10,10,150,325,0,0,0,0,-5,"false","Disabled","false","false","Object","sc/buildings.sc","smoke02","false",45,0,120,150,-30,30,3000,"true",0,0,-360,360,100,100,100,,60,120,
"Explosion_1_small",15,1,800,1200,0,360,10,10,300,750,0,0,-50,0,-5,"false","Disabled","false","false","Object","sc/buildings.sc","d5","false",60,0,60,140,-50,50,500,"true",0,0,0,0,100,100,100,,50,50,
"Explosion_1_small_green",15,1,800,1200,0,360,10,10,300,750,0,0,-50,0,-5,"false","Disabled","false","false","Object","sc/buildings.sc","d5_green","false",60,0,60,140,-50,50,500,"true",0,0,0,0,100,100,100,,50,50,
"Explosion_2",5,1,1200,1600,0,360,10,10,80,150,0,0,20,0,-8,"false","Disabled","false","false","Object","sc/buildings.sc","smoke01","false",50,0,150,200,-30,30,800,"true",0,0,-180,180,100,100,100,,0,50,
"Explosion_3",1,1,700,900,0,0,0,0,0,0,0,0,25,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","d5","false",0,0,100,100,0,0,900,"true",0,0,0,0,100,100,100,,0,0,
"Explosion_3_green",8,1,800,1200,0,0,80,100,200,1500,0,0,-25,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","d5_green","false",30,0,70,100,0,30,500,"true",0,0,0,0,100,100,100,,1,1,
"Explosion_3_lightning",8,1,800,1200,0,0,80,100,200,1500,0,0,-25,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","d5","false",30,0,70,100,0,30,500,"true",0,0,0,0,100,100,100,,1,1,
"Explosion_4",5,1,1600,2400,0,360,45,90,2800,3800,0,0,15,0,-20,"false","Disabled","false","false","Object","sc/buildings.sc","smoke02","false",200,0,150,200,0,0,3000,"true",0,0,-180,180,100,100,100,,110,110,
"Explosion_5",8,1,500,700,0,0,80,100,200,1500,0,0,-25,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","d5","false",30,0,70,100,0,30,500,"true",0,0,0,0,100,100,100,,1,1,
"explosion_blast",1,1,300,300,0,0,0,0,0,0,0,0,50,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","smoke00","true",0,0,100,300,0,0,200,"false",0,0,-180,180,100,100,100,,0,0,
"explosion_blast_green",3,1,500,500,0,0,0,0,0,0,0,0,50,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","d4_green","true",0,0,200,200,0,0,500,"false",0,0,0,0,100,100,100,,0,0,
"Explosion_flash",1,1,150,150,0,0,0,0,0,0,0,0,250,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","spell_range_marker_3","true",0,0,300,350,0,0,100,"true",0,0,0,0,100,100,100,,0,0,
"Explosive_arrow",8,1,750,900,0,0,80,100,200,1000,0,0,50,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","d5","false",60,0,70,100,0,30,500,"true",0,0,0,0,100,100,100,,1,1,
"Explosive_arrow2",1,1,350,350,0,360,0,0,1,1,0,0,50,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","wizard_tower_explosion","true",20,0,20,90,-10,10,400,"false",0,0,0,0,100,100,100,,0,0,
"Fire",15,800,1000,1500,-2,2,-20,-20,1300,1800,0,0,170,0,-50,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",20,0,25,110,-5,5,400,"true",0,0,0,0,100,100,100,,130,130,
"Fire_balls",5,2,800,1500,0,360,0,90,600,1500,0,0,10,0,1000,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",15,0,8,10,0,90,1500,"true",0,0,0,0,100,100,100,,40,40,
"Fire_ballsBig",10,100,600,1000,0,360,0,90,400,1000,0,0,10,0,1000,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",15,0,12,5,0,90,1500,"true",0,0,0,0,100,100,100,,25,25,
"Fire_ballsBigTranslateUp",5,100,600,1000,0,360,0,90,400,1000,0,0,80,0,1000,"false","HorizontalAngle","false","false","Object","sc/buildings.sc","fireball3b","true",15,0,12,5,0,90,1500,"true",0,0,0,0,100,100,100,,25,25,
"Fire_explosion",2,1,200,300,0,90,-20,-20,20,50,0,0,100,0,-60,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",20,0,150,150,-5,5,600,"true",0,0,-360,360,100,100,100,,80,80,
"fireball_trail_emitter",1,150,100,140,-10,10,-3,3,10,20,0,0,10,0,10,"true","HorizontalAngle","false","false","Object","sc/buildings.sc","fireball1_projectile","true",0,0,100,1,0,0,300,"false",0,0,0,0,100,100,100,,0,0,
"FireEnd",10,750,1500,2200,-5,5,-10,-20,600,1300,0,0,170,0,-33,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3c","false",15,0,33,150,0,0,600,"true",0,0,0,0,100,100,100,,130,130,
"FireStart",17,600,100,1200,-2,2,-20,-20,500,2500,0,0,150,0,-50,"true","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",40,0,50,30,0,0,200,"true",50,0,0,0,100,100,100,,130,130,
"firework_trail_emitter",3,160,300,800,0,0,0,0,10,20,0,0,10,0,0,"false","HorizontalAngle","false","false","Object","sc/buildings.sc","looping_sparks1","true",0,0,5,100,-90,90,800,"false",0,0,0,0,100,100,100,,0,0,
,,,,,,,,,,,,,,,,,,,,,,"s4","true",,,,,,,,,,,,,,,,,,,
"Fireworks_aftersparkle",10,130,500,900,0,360,0,45,250,300,0,0,300,0,20,"false","Disabled","false","false","Object","sc/buildings.sc","sparkle_rainbow_03","false",15,0,50,100,-30,30,600,"true",0,0,0,0,100,100,100,,0,0,
"Fireworks_burst",40,1,250,350,0,360,0,360,1000,1000,0,0,300,0,-500,"true","Disabled","false","false","Object","sc/buildings.sc","sparkle_rainbow_01","true",0,0,200,20,0,0,0,"false",0,0,0,0,100,100,100,,0,0,
,,,,,,,,,,,,,,,,,,,,,,"shrink_glow","true",,,,,,,,,,,,,,,,,,,
"Fireworks_burst_02",40,700,250,350,0,360,0,360,1000,1000,0,0,300,0,-500,"true","Disabled","false","false","Object","sc/buildings.sc","sparkle_rainbow_01","true",0,0,200,20,0,0,0,"false",0,0,0,0,100,100,100,,0,0,
,,,,,,,,,,,,,,,,,,,,,,"shrink_glow","true",,,,,,,,,,,,,,,,,,,
"Fireworks_burst_slow",10,3,500,1000,0,360,0,360,300,400,0,0,300,0,0,"true","Disabled","false","false","Object","sc/buildings.sc","sparkle_rainbow_02","true",0,500,40,5,0,0,500,"false",0,0,0,0,100,100,100,,0,0,
"Fireworks_confetti",15,5,2000,3000,0,360,0,90,1,810,0,0,140,0,400,"false","Disabled","false","false","Object","sc/buildings.sc","confetti1","true",0,300,100,60,-20,30,3000,"true",100,2500,0,0,100,100,100,,250,250,
,,,,,,,,,,,,,,,,,,,,,,"confetti2","false",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"confetti3","true",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"confetti4","true",,,,,,,,,,,,,,,,,,,
"Fireworks_flash",1,3,150,150,0,0,0,0,0,0,0,0,300,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","spell_range_marker_3","true",0,0,50,100,0,0,100,"true",0,0,0,0,100,100,100,,0,0,
"Fireworks_smoke",6,130,500,900,0,360,0,45,250,300,0,0,300,0,20,"false","Disabled","false","false","Object","sc/buildings.sc","soft_smoke1","false",15,0,100,50,-30,30,7000,"true",0,0,0,0,100,100,100,,0,0,
