"Name","TID","Disabled","ExistsApple","ExistsAndroid","ExistsAmazon","Diamonds","USD","IconSWF","IconExportName","ShopItemExportName","OfferItemExportName","Order","RED","RMB","KunlunOnly","LenovoID","TencentID","HuaweiID","KunlunID","isOfferPackage","OfferedByCalendar","GiftCard","SCIDStore","PassClaimToken"
"com.supercell.magic.razer.diamond_pack_2","TID_DIAMOND_PACK_2","TRUE","FALSE","FALSE","FALSE",1200,999,"sc/shop.sc","icon_gem_normal","shop_item_diamond_pack_normal","special_offer_item_gem_2",3,,6800,,,,,,,,,"TRUE",
"com.supercell.magic.razer.diamond_pack_3","TID_DIAMOND_PACK_3","TRUE","FALSE","FALSE","FALSE",2500,1999,"sc/shop.sc","icon_gem_medium","shop_item_diamond_pack_medium","special_offer_item_gem_3",4,,12800,,,,,,,,,"TRUE",
"com.supercell.magic.razer.diamond_pack_4","TID_DIAMOND_PACK_4","TRUE","FALSE","FALSE","FALSE",6500,4999,"sc/shop.sc","icon_gem_large","shop_item_diamond_pack_large","special_offer_item_gem_4",5,,32800,,,,,,,,,"TRUE",
"com.supercell.magic.razer.diamond_pack_5","TID_DIAMOND_PACK_5","TRUE","FALSE","FALSE","FALSE",14000,9999,"sc/shop.sc","icon_gem_huge","shop_item_diamond_pack_large","special_offer_item_gem_5",6,,64800,,,,,,,,,"TRUE",
"com.supercell.magic.razer.diamond_pack_6","TID_DIAMOND_PACK_6","TRUE","FALSE","FALSE","FALSE",80,99,"sc/shop.sc","icon_gem_tiny","shop_item_diamond_pack_normal","special_offer_item_gem_0",1,,600,,,,,,,,,"TRUE",
"com.supercell.magic.razer5.diamond_pack_1","TID_DIAMOND_PACK_1","TRUE","FALSE","FALSE","FALSE",525,499,"sc/shop.sc","icon_gem_small","shop_item_diamond_pack_normal","special_offer_item_gem_1",2,,3000,,,,,,,,,"TRUE",
"com.supercell.magic.razer5.diamond_pack_2","TID_DIAMOND_PACK_2","TRUE","FALSE","FALSE","FALSE",1260,999,"sc/shop.sc","icon_gem_normal","shop_item_diamond_pack_normal","special_offer_item_gem_2",3,,6800,,,,,,,,,"TRUE",
"com.supercell.magic.razer5.diamond_pack_3","TID_DIAMOND_PACK_3","TRUE","FALSE","FALSE","FALSE",2625,1999,"sc/shop.sc","icon_gem_medium","shop_item_diamond_pack_medium","special_offer_item_gem_3",4,,12800,,,,,,,,,"TRUE",
"com.supercell.magic.razer5.diamond_pack_4","TID_DIAMOND_PACK_4","TRUE","FALSE","FALSE","FALSE",6825,4999,"sc/shop.sc","icon_gem_large","shop_item_diamond_pack_large","special_offer_item_gem_4",5,,32800,,,,,,,,,"TRUE",
"com.supercell.magic.razer5.diamond_pack_5","TID_DIAMOND_PACK_5","TRUE","FALSE","FALSE","FALSE",14700,9999,"sc/shop.sc","icon_gem_huge","shop_item_diamond_pack_large","special_offer_item_gem_5",6,,64800,,,,,,,,,"TRUE",
"com.supercell.magic.razer5.diamond_pack_6","TID_DIAMOND_PACK_6","TRUE","FALSE","FALSE","FALSE",84,99,"sc/shop.sc","icon_gem_tiny","shop_item_diamond_pack_normal","special_offer_item_gem_0",1,,600,,,,,,,,,"TRUE",
"com.supercell.magic.razer.goldpass",,"TRUE","FALSE","FALSE","FALSE",,699,"sc/shop.sc","icon_gem_small","shop_item_diamond_pack_normal","special_offer_item_gem_1",1,,0,,,,,,,,,"TRUE",
"com.supercell.magic.coda5.diamond_pack_1","TID_DIAMOND_PACK_1","TRUE","FALSE","FALSE","FALSE",525,499,"sc/shop.sc","icon_gem_small","shop_item_diamond_pack_normal","special_offer_item_gem_1",2,,3000,,,,,,,,,"TRUE",
"com.supercell.magic.coda5.diamond_pack_2","TID_DIAMOND_PACK_2","TRUE","FALSE","FALSE","FALSE",1260,999,"sc/shop.sc","icon_gem_normal","shop_item_diamond_pack_normal","special_offer_item_gem_2",3,,6800,,,,,,,,,"TRUE",
"com.supercell.magic.coda5.diamond_pack_3","TID_DIAMOND_PACK_3","TRUE","FALSE","FALSE","FALSE",2625,1999,"sc/shop.sc","icon_gem_medium","shop_item_diamond_pack_medium","special_offer_item_gem_3",4,,12800,,,,,,,,,"TRUE",
"com.supercell.magic.coda5.diamond_pack_4","TID_DIAMOND_PACK_4","TRUE","FALSE","FALSE","FALSE",6825,4999,"sc/shop.sc","icon_gem_large","shop_item_diamond_pack_large","special_offer_item_gem_4",5,,32800,,,,,,,,,"TRUE",
"com.supercell.magic.coda5.diamond_pack_5","TID_DIAMOND_PACK_5","TRUE","FALSE","FALSE","FALSE",14700,9999,"sc/shop.sc","icon_gem_huge","shop_item_diamond_pack_large","special_offer_item_gem_5",6,,64800,,,,,,,,,"TRUE",
"com.supercell.magic.coda5.diamond_pack_6","TID_DIAMOND_PACK_6","TRUE","FALSE","FALSE","FALSE",84,99,"sc/shop.sc","icon_gem_tiny","shop_item_diamond_pack_normal","special_offer_item_gem_0",1,,600,,,,,,,,,"TRUE",
"com.supercell.magic.coda.goldpass",,"TRUE","FALSE","FALSE","FALSE",,699,"sc/shop.sc","icon_gem_small","shop_item_diamond_pack_normal","special_offer_item_gem_1",1,,0,,,,,,,,,"TRUE",
"com.supercell.magic.midas5.diamond_pack_1","TID_DIAMOND_PACK_1","TRUE","FALSE","FALSE","FALSE",525,499,"sc/shop.sc","icon_gem_small","shop_item_diamond_pack_normal","special_offer_item_gem_1",2,,3000,,,,,,,,,"TRUE",
"com.supercell.magic.midas5.diamond_pack_2","TID_DIAMOND_PACK_2","TRUE","FALSE","FALSE","FALSE",1260,999,"sc/shop.sc","icon_gem_normal","shop_item_diamond_pack_normal","special_offer_item_gem_2",3,,6800,,,,,,,,,"TRUE",
"com.supercell.magic.midas5.diamond_pack_3","TID_DIAMOND_PACK_3","TRUE","FALSE","FALSE","FALSE",2625,1999,"sc/shop.sc","icon_gem_medium","shop_item_diamond_pack_medium","special_offer_item_gem_3",4,,12800,,,,,,,,,"TRUE",
"com.supercell.magic.midas5.diamond_pack_4","TID_DIAMOND_PACK_4","TRUE","FALSE","FALSE","FALSE",6825,4999,"sc/shop.sc","icon_gem_large","shop_item_diamond_pack_large","special_offer_item_gem_4",5,,32800,,,,,,,,,"TRUE",
"com.supercell.magic.midas5.diamond_pack_5","TID_DIAMOND_PACK_5","TRUE","FALSE","FALSE","FALSE",14700,9999,"sc/shop.sc","icon_gem_huge","shop_item_diamond_pack_large","special_offer_item_gem_5",6,,64800,,,,,,,,,"TRUE",
"com.supercell.magic.midas5.diamond_pack_6","TID_DIAMOND_PACK_6","TRUE","FALSE","FALSE","FALSE",84,99,"sc/shop.sc","icon_gem_tiny","shop_item_diamond_pack_normal","special_offer_item_gem_0",1,,600,,,,,,,,,"TRUE",
"com.supercell.magic.midas.goldpass",,"TRUE","FALSE","FALSE","FALSE",,699,"sc/shop.sc","icon_gem_small","shop_item_diamond_pack_normal","special_offer_item_gem_1",1,,0,,,,,,,,,"TRUE",
"com.supercell.magic.razer10.diamond_pack_1","TID_DIAMOND_PACK_1","TRUE","FALSE","FALSE","FALSE",550,499,"sc/shop.sc","icon_gem_small","shop_item_diamond_pack_normal","special_offer_item_gem_1",2,,3000,,,,,,,,,"TRUE",
"com.supercell.magic.razer10.diamond_pack_2","TID_DIAMOND_PACK_2","TRUE","FALSE","FALSE","FALSE",1320,999,"sc/shop.sc","icon_gem_normal","shop_item_diamond_pack_normal","special_offer_item_gem_2",3,,6800,,,,,,,,,"TRUE",
"com.supercell.magic.razer10.diamond_pack_3","TID_DIAMOND_PACK_3","TRUE","FALSE","FALSE","FALSE",2750,1999,"sc/shop.sc","icon_gem_medium","shop_item_diamond_pack_medium","special_offer_item_gem_3",4,,12800,,,,,,,,,"TRUE",
"com.supercell.magic.razer10.diamond_pack_4","TID_DIAMOND_PACK_4","TRUE","FALSE","FALSE","FALSE",7150,4999,"sc/shop.sc","icon_gem_large","shop_item_diamond_pack_large","special_offer_item_gem_4",5,,32800,,,,,,,,,"TRUE",
"com.supercell.magic.razer10.diamond_pack_5","TID_DIAMOND_PACK_5","TRUE","FALSE","FALSE","FALSE",15400,9999,"sc/shop.sc","icon_gem_huge","shop_item_diamond_pack_large","special_offer_item_gem_5",6,,64800,,,,,,,,,"TRUE",
"com.supercell.magic.razer10.diamond_pack_6","TID_DIAMOND_PACK_6","TRUE","FALSE","FALSE","FALSE",88,99,"sc/shop.sc","icon_gem_tiny","shop_item_diamond_pack_normal","special_offer_item_gem_0",1,,600,,,,,,,,,"TRUE",
"com.supercell.magic.coda10.diamond_pack_1","TID_DIAMOND_PACK_1","TRUE","FALSE","FALSE","FALSE",550,499,"sc/shop.sc","icon_gem_small","shop_item_diamond_pack_normal","special_offer_item_gem_1",2,,3000,,,,,,,,,"TRUE",
"com.supercell.magic.coda10.diamond_pack_2","TID_DIAMOND_PACK_2","TRUE","FALSE","FALSE","FALSE",1320,999,"sc/shop.sc","icon_gem_normal","shop_item_diamond_pack_normal","special_offer_item_gem_2",3,,6800,,,,,,,,,"TRUE",
"com.supercell.magic.coda10.diamond_pack_3","TID_DIAMOND_PACK_3","TRUE","FALSE","FALSE","FALSE",2750,1999,"sc/shop.sc","icon_gem_medium","shop_item_diamond_pack_medium","special_offer_item_gem_3",4,,12800,,,,,,,,,"TRUE",
"com.supercell.magic.coda10.diamond_pack_4","TID_DIAMOND_PACK_4","TRUE","FALSE","FALSE","FALSE",7150,4999,"sc/shop.sc","icon_gem_large","shop_item_diamond_pack_large","special_offer_item_gem_4",5,,32800,,,,,,,,,"TRUE",
"com.supercell.magic.coda10.diamond_pack_5","TID_DIAMOND_PACK_5","TRUE","FALSE","FALSE","FALSE",15400,9999,"sc/shop.sc","icon_gem_huge","shop_item_diamond_pack_large","special_offer_item_gem_5",6,,64800,,,,,,,,,"TRUE",
"com.supercell.magic.coda10.diamond_pack_6","TID_DIAMOND_PACK_6","TRUE","FALSE","FALSE","FALSE",88,99,"sc/shop.sc","icon_gem_tiny","shop_item_diamond_pack_normal","special_offer_item_gem_0",1,,600,,,,,,,,,"TRUE",
"com.supercell.magic.midas10.diamond_pack_1","TID_DIAMOND_PACK_1","TRUE","FALSE","FALSE","FALSE",550,499,"sc/shop.sc","icon_gem_small","shop_item_diamond_pack_normal","special_offer_item_gem_1",2,,3000,,,,,,,,,"TRUE",
"com.supercell.magic.midas10.diamond_pack_2","TID_DIAMOND_PACK_2","TRUE","FALSE","FALSE","FALSE",1320,999,"sc/shop.sc","icon_gem_normal","shop_item_diamond_pack_normal","special_offer_item_gem_2",3,,6800,,,,,,,,,"TRUE",
"com.supercell.magic.midas10.diamond_pack_3","TID_DIAMOND_PACK_3","TRUE","FALSE","FALSE","FALSE",2750,1999,"sc/shop.sc","icon_gem_medium","shop_item_diamond_pack_medium","special_offer_item_gem_3",4,,12800,,,,,,,,,"TRUE",
"com.supercell.magic.midas10.diamond_pack_4","TID_DIAMOND_PACK_4","TRUE","FALSE","FALSE","FALSE",7150,4999,"sc/shop.sc","icon_gem_large","shop_item_diamond_pack_large","special_offer_item_gem_4",5,,32800,,,,,,,,,"TRUE",
"com.supercell.magic.midas10.diamond_pack_5","TID_DIAMOND_PACK_5","TRUE","FALSE","FALSE","FALSE",15400,9999,"sc/shop.sc","icon_gem_huge","shop_item_diamond_pack_large","special_offer_item_gem_5",6,,64800,,,,,,,,,"TRUE",
"com.supercell.magic.midas10.diamond_pack_6","TID_DIAMOND_PACK_6","TRUE","FALSE","FALSE","FALSE",88,99,"sc/shop.sc","icon_gem_tiny","shop_item_diamond_pack_normal","special_offer_item_gem_0",1,,600,,,,,,,,,"TRUE",
"com.supercell.magic.razer15.diamond_pack_1","TID_DIAMOND_PACK_1","TRUE","FALSE","FALSE","FALSE",575,499,"sc/shop.sc","icon_gem_small","shop_item_diamond_pack_normal","special_offer_item_gem_1",2,,3000,,,,,,,,,"TRUE",
"com.supercell.magic.razer15.diamond_pack_2","TID_DIAMOND_PACK_2","TRUE","FALSE","FALSE","FALSE",1380,999,"sc/shop.sc","icon_gem_normal","shop_item_diamond_pack_normal","special_offer_item_gem_2",3,,6800,,,,,,,,,"TRUE",
"com.supercell.magic.razer15.diamond_pack_3","TID_DIAMOND_PACK_3","TRUE","FALSE","FALSE","FALSE",2875,1999,"sc/shop.sc","icon_gem_medium","shop_item_diamond_pack_medium","special_offer_item_gem_3",4,,12800,,,,,,,,,"TRUE",
"com.supercell.magic.razer15.diamond_pack_4","TID_DIAMOND_PACK_4","TRUE","FALSE","FALSE","FALSE",7475,4999,"sc/shop.sc","icon_gem_large","shop_item_diamond_pack_large","special_offer_item_gem_4",5,,32800,,,,,,,,,"TRUE",
"com.supercell.magic.razer15.diamond_pack_5","TID_DIAMOND_PACK_5","TRUE","FALSE","FALSE","FALSE",16100,9999,"sc/shop.sc","icon_gem_huge","shop_item_diamond_pack_large","special_offer_item_gem_5",6,,64800,,,,,,,,,"TRUE",
"com.supercell.magic.razer15.diamond_pack_6","TID_DIAMOND_PACK_6","TRUE","FALSE","FALSE","FALSE",92,99,"sc/shop.sc","icon_gem_tiny","shop_item_diamond_pack_normal","special_offer_item_gem_0",1,,600,,,,,,,,,"TRUE",
"com.supercell.magic.razer20.diamond_pack_1","TID_DIAMOND_PACK_1","TRUE","FALSE","FALSE","FALSE",600,499,"sc/shop.sc","icon_gem_small","shop_item_diamond_pack_normal","special_offer_item_gem_1",2,,3000,,,,,,,,,"TRUE",
"com.supercell.magic.razer20.diamond_pack_2","TID_DIAMOND_PACK_2","TRUE","FALSE","FALSE","FALSE",1440,999,"sc/shop.sc","icon_gem_normal","shop_item_diamond_pack_normal","special_offer_item_gem_2",3,,6800,,,,,,,,,"TRUE",
"com.supercell.magic.razer20.diamond_pack_3","TID_DIAMOND_PACK_3","TRUE","FALSE","FALSE","FALSE",3000,1999,"sc/shop.sc","icon_gem_medium","shop_item_diamond_pack_medium","special_offer_item_gem_3",4,,12800,,,,,,,,,"TRUE",
"com.supercell.magic.razer20.diamond_pack_4","TID_DIAMOND_PACK_4","TRUE","FALSE","FALSE","FALSE",7800,4999,"sc/shop.sc","icon_gem_large","shop_item_diamond_pack_large","special_offer_item_gem_4",5,,32800,,,,,,,,,"TRUE",
"com.supercell.magic.razer20.diamond_pack_5","TID_DIAMOND_PACK_5","TRUE","FALSE","FALSE","FALSE",16800,9999,"sc/shop.sc","icon_gem_huge","shop_item_diamond_pack_large","special_offer_item_gem_5",6,,64800,,,,,,,,,"TRUE",
"com.supercell.magic.razer20.diamond_pack_6","TID_DIAMOND_PACK_6","TRUE","FALSE","FALSE","FALSE",96,99,"sc/shop.sc","icon_gem_tiny","shop_item_diamond_pack_normal","special_offer_item_gem_0",1,,600,,,,,,,,,"TRUE",
"com.supercell.magic.coda20.diamond_pack_1","TID_DIAMOND_PACK_1","TRUE","FALSE","FALSE","FALSE",600,499,"sc/shop.sc","icon_gem_small","shop_item_diamond_pack_normal","special_offer_item_gem_1",2,,3000,,,,,,,,,"TRUE",
"com.supercell.magic.coda20.diamond_pack_2","TID_DIAMOND_PACK_2","TRUE","FALSE","FALSE","FALSE",1440,999,"sc/shop.sc","icon_gem_normal","shop_item_diamond_pack_normal","special_offer_item_gem_2",3,,6800,,,,,,,,,"TRUE",
"com.supercell.magic.coda20.diamond_pack_3","TID_DIAMOND_PACK_3","TRUE","FALSE","FALSE","FALSE",3000,1999,"sc/shop.sc","icon_gem_medium","shop_item_diamond_pack_medium","special_offer_item_gem_3",4,,12800,,,,,,,,,"TRUE",
"com.supercell.magic.coda20.diamond_pack_4","TID_DIAMOND_PACK_4","TRUE","FALSE","FALSE","FALSE",7800,4999,"sc/shop.sc","icon_gem_large","shop_item_diamond_pack_large","special_offer_item_gem_4",5,,32800,,,,,,,,,"TRUE",
"com.supercell.magic.coda20.diamond_pack_5","TID_DIAMOND_PACK_5","TRUE","FALSE","FALSE","FALSE",16800,9999,"sc/shop.sc","icon_gem_huge","shop_item_diamond_pack_large","special_offer_item_gem_5",6,,64800,,,,,,,,,"TRUE",
"com.supercell.magic.coda20.diamond_pack_6","TID_DIAMOND_PACK_6","TRUE","FALSE","FALSE","FALSE",96,99,"sc/shop.sc","icon_gem_tiny","shop_item_diamond_pack_normal","special_offer_item_gem_0",1,,600,,,,,,,,,"TRUE",
"com.supercell.magic.midas20.diamond_pack_1","TID_DIAMOND_PACK_1","TRUE","FALSE","FALSE","FALSE",600,499,"sc/shop.sc","icon_gem_small","shop_item_diamond_pack_normal","special_offer_item_gem_1",2,,3000,,,,,,,,,"TRUE",
"com.supercell.magic.midas20.diamond_pack_2","TID_DIAMOND_PACK_2","TRUE","FALSE","FALSE","FALSE",1440,999,"sc/shop.sc","icon_gem_normal","shop_item_diamond_pack_normal","special_offer_item_gem_2",3,,6800,,,,,,,,,"TRUE",
"com.supercell.magic.midas20.diamond_pack_3","TID_DIAMOND_PACK_3","TRUE","FALSE","FALSE","FALSE",3000,1999,"sc/shop.sc","icon_gem_medium","shop_item_diamond_pack_medium","special_offer_item_gem_3",4,,12800,,,,,,,,,"TRUE",
"com.supercell.magic.midas20.diamond_pack_4","TID_DIAMOND_PACK_4","TRUE","FALSE","FALSE","FALSE",7800,4999,"sc/shop.sc","icon_gem_large","shop_item_diamond_pack_large","special_offer_item_gem_4",5,,32800,,,,,,,,,"TRUE",
"com.supercell.magic.midas20.diamond_pack_5","TID_DIAMOND_PACK_5","TRUE","FALSE","FALSE","FALSE",16800,9999,"sc/shop.sc","icon_gem_huge","shop_item_diamond_pack_large","special_offer_item_gem_5",6,,64800,,,,,,,,,"TRUE",
"com.supercell.magic.midas20.diamond_pack_6","TID_DIAMOND_PACK_6","TRUE","FALSE","FALSE","FALSE",96,99,"sc/shop.sc","icon_gem_tiny","shop_item_diamond_pack_normal","special_offer_item_gem_0",1,,600,,,,,,,,,"TRUE",
"com.supercell.magic.scid10.diamond_pack_1","TID_DIAMOND_PACK_1","TRUE","FALSE","FALSE","FALSE",550,499,"sc/shop.sc","icon_gem_small","shop_item_diamond_pack_normal","special_offer_item_gem_1",2,,3000,,,,,,,,,"TRUE",
"com.supercell.magic.scid10.diamond_pack_2","TID_DIAMOND_PACK_2","TRUE","FALSE","FALSE","FALSE",1320,999,"sc/shop.sc","icon_gem_normal","shop_item_diamond_pack_normal","special_offer_item_gem_2",3,,6800,,,,,,,,,"TRUE",
"com.supercell.magic.scid10.diamond_pack_3","TID_DIAMOND_PACK_3","TRUE","FALSE","FALSE","FALSE",2750,1999,"sc/shop.sc","icon_gem_medium","shop_item_diamond_pack_medium","special_offer_item_gem_3",4,,12800,,,,,,,,,"TRUE",
"com.supercell.magic.scid10.diamond_pack_4","TID_DIAMOND_PACK_4","TRUE","FALSE","FALSE","FALSE",7150,4999,"sc/shop.sc","icon_gem_large","shop_item_diamond_pack_large","special_offer_item_gem_4",5,,32800,,,,,,,,,"TRUE",
"com.supercell.magic.scid10.diamond_pack_5","TID_DIAMOND_PACK_5","TRUE","FALSE","FALSE","FALSE",15400,9999,"sc/shop.sc","icon_gem_huge","shop_item_diamond_pack_large","special_offer_item_gem_5",6,,64800,,,,,,,,,"TRUE",
"com.supercell.magic.scid10.diamond_pack_6","TID_DIAMOND_PACK_6","TRUE","FALSE","FALSE","FALSE",88,99,"sc/shop.sc","icon_gem_tiny","shop_item_diamond_pack_normal","special_offer_item_gem_0",1,,600,,,,,,,,,"TRUE",
"Free",,"TRUE","FALSE","FALSE","FALSE",,0,"sc/shop.sc","icon_gem_tiny","shop_item_diamond_pack_normal","special_offer_item_gem_0",0,,0,,,,,,"TRUE",,,"FALSE",
"com.supercell.magic.goldpass_6.99","TID_SPECIAL_OFFER","TRUE","FALSE","FALSE","FALSE",,699,"sc/shop.sc","icon_gem_small","shop_item_diamond_pack_normal","special_offer_item_gem_1",0,,,,,,,,"TRUE",,,"TRUE",
"com.supercell.magic.offer_0.29","TID_SPECIAL_OFFER","TRUE","FALSE","FALSE","FALSE",,29,"sc/shop.sc","icon_gem_tiny","shop_item_diamond_pack_normal","special_offer_item_gem_0",0,,,,,,,,"TRUE",,,"FALSE",
"com.supercell.magic.offer_0.79","TID_SPECIAL_OFFER","TRUE","FALSE","FALSE","FALSE",,79,"sc/shop.sc","icon_gem_tiny","shop_item_diamond_pack_normal","special_offer_item_gem_0",0,,,,,,,,"TRUE",,,"FALSE",
"com.supercell.magic.offer_0.99","TID_SPECIAL_OFFER","TRUE","FALSE","FALSE","FALSE",,99,"sc/shop.sc","icon_gem_tiny","shop_item_diamond_pack_normal","special_offer_item_gem_0",0,,,,,,,,"TRUE",,,"FALSE",
"com.supercell.magic.offer_1.99","TID_SPECIAL_OFFER","TRUE","FALSE","FALSE","FALSE",,199,"sc/shop.sc","icon_gem_normal","shop_item_diamond_pack_normal","special_offer_item_gem_0",0,,,,,,,,"TRUE",,,"FALSE",
"com.supercell.magic.offer_2.99","TID_SPECIAL_OFFER","TRUE","FALSE","FALSE","FALSE",,299,"sc/shop.sc","icon_gem_normal","shop_item_diamond_pack_normal","special_offer_item_gem_0",0,,,,,,,,"TRUE",,,"FALSE",
"com.supercell.magic.offer_3.99","TID_SPECIAL_OFFER","TRUE","FALSE","FALSE","FALSE",,399,"sc/shop.sc","icon_gem_normal","shop_item_diamond_pack_normal","special_offer_item_gem_0",0,,,,,,,,"TRUE",,,"FALSE",
"com.supercell.magic.offer_4.99","TID_SPECIAL_OFFER","TRUE","FALSE","FALSE","FALSE",,499,"sc/shop.sc","icon_gem_normal","shop_item_diamond_pack_normal","special_offer_item_gem_0",0,,,,,,,,"TRUE",,,"FALSE",
"com.supercell.magic.offer_5.99","TID_SPECIAL_OFFER","TRUE","FALSE","FALSE","FALSE",,599,"sc/shop.sc","icon_gem_normal","shop_item_diamond_pack_normal","special_offer_item_gem_0",0,,,,,,,,"TRUE",,,"FALSE",
"com.supercell.magic.offer_6.99","TID_SPECIAL_OFFER","TRUE","FALSE","FALSE","FALSE",,699,"sc/shop.sc","icon_gem_normal","shop_item_diamond_pack_normal","special_offer_item_gem_0",0,,,,,,,,"TRUE",,,"FALSE",
"com.supercell.magic.offer_7.99","TID_SPECIAL_OFFER","TRUE","FALSE","FALSE","FALSE",,799,"sc/shop.sc","icon_gem_normal","shop_item_diamond_pack_normal","special_offer_item_gem_0",0,,,,,,,,"TRUE",,,"FALSE",
"com.supercell.magic.offer_8.99","TID_SPECIAL_OFFER","TRUE","FALSE","FALSE","FALSE",,899,"sc/shop.sc","icon_gem_normal","shop_item_diamond_pack_normal","special_offer_item_gem_0",0,,,,,,,,"TRUE",,,"FALSE",
"com.supercell.magic.offer_9.99","TID_SPECIAL_OFFER","TRUE","FALSE","FALSE","FALSE",,999,"sc/shop.sc","icon_gem_normal","shop_item_diamond_pack_normal","special_offer_item_gem_0",0,,,,,,,,"TRUE",,,"FALSE",
"com.supercell.magic.offer_10.99","TID_SPECIAL_OFFER","TRUE","FALSE","FALSE","FALSE",,1099,"sc/shop.sc","icon_gem_normal","shop_item_diamond_pack_normal","special_offer_item_gem_0",0,,,,,,,,"TRUE",,,"FALSE",
"com.supercell.magic.offer_11.99","TID_SPECIAL_OFFER","TRUE","FALSE","FALSE","FALSE",,1199,"sc/shop.sc","icon_gem_normal","shop_item_diamond_pack_normal","special_offer_item_gem_0",0,,,,,,,,"TRUE",,,"FALSE",
"com.supercell.magic.offer_12.99","TID_SPECIAL_OFFER","TRUE","FALSE","FALSE","FALSE",,1299,"sc/shop.sc","icon_gem_normal","shop_item_diamond_pack_normal","special_offer_item_gem_0",0,,,,,,,,"TRUE",,,"FALSE",
"com.supercell.magic.offer_13.99","TID_SPECIAL_OFFER","TRUE","FALSE","FALSE","FALSE",,1399,"sc/shop.sc","icon_gem_normal","shop_item_diamond_pack_normal","special_offer_item_gem_0",0,,,,,,,,"TRUE",,,"FALSE",
"com.supercell.magic.offer_14.99","TID_SPECIAL_OFFER","TRUE","FALSE","FALSE","FALSE",,1499,"sc/shop.sc","icon_gem_normal","shop_item_diamond_pack_normal","special_offer_item_gem_0",0,,,,,,,,"TRUE",,,"FALSE",
"com.supercell.magic.offer_15.99","TID_SPECIAL_OFFER","TRUE","FALSE","FALSE","FALSE",,1599,"sc/shop.sc","icon_gem_normal","shop_item_diamond_pack_normal","special_offer_item_gem_0",0,,,,,,,,"TRUE",,,"FALSE",
"com.supercell.magic.offer_16.99","TID_SPECIAL_OFFER","TRUE","FALSE","FALSE","FALSE",,1699,"sc/shop.sc","icon_gem_normal","shop_item_diamond_pack_normal","special_offer_item_gem_0",0,,,,,,,,"TRUE",,,"FALSE",
"com.supercell.magic.offer_17.99","TID_SPECIAL_OFFER","TRUE","FALSE","FALSE","FALSE",,1799,"sc/shop.sc","icon_gem_normal","shop_item_diamond_pack_normal","special_offer_item_gem_0",0,,,,,,,,"TRUE",,,"FALSE",
"com.supercell.magic.offer_18.99","TID_SPECIAL_OFFER","TRUE","FALSE","FALSE","FALSE",,1899,"sc/shop.sc","icon_gem_normal","shop_item_diamond_pack_normal","special_offer_item_gem_0",0,,,,,,,,"TRUE",,,"FALSE",
"com.supercell.magic.offer_19.99","TID_SPECIAL_OFFER","TRUE","FALSE","FALSE","FALSE",,1999,"sc/shop.sc","icon_gem_normal","shop_item_diamond_pack_normal","special_offer_item_gem_0",0,,,,,,,,"TRUE",,,"FALSE",
"com.supercell.magic.offer_20.99","TID_SPECIAL_OFFER","TRUE","FALSE","FALSE","FALSE",,2099,"sc/shop.sc","icon_gem_normal","shop_item_diamond_pack_normal","special_offer_item_gem_0",0,,,,,,,,"TRUE",,,"FALSE",
"com.supercell.magic.offer_21.99","TID_SPECIAL_OFFER","TRUE","FALSE","FALSE","FALSE",,2199,"sc/shop.sc","icon_gem_normal","shop_item_diamond_pack_normal","special_offer_item_gem_0",0,,,,,,,,"TRUE",,,"FALSE",
"com.supercell.magic.offer_22.99","TID_SPECIAL_OFFER","TRUE","FALSE","FALSE","FALSE",,2299,"sc/shop.sc","icon_gem_normal","shop_item_diamond_pack_normal","special_offer_item_gem_0",0,,,,,,,,"TRUE",,,"FALSE",
"com.supercell.magic.offer_23.99","TID_SPECIAL_OFFER","TRUE","FALSE","FALSE","FALSE",,2399,"sc/shop.sc","icon_gem_normal","shop_item_diamond_pack_normal","special_offer_item_gem_0",0,,,,,,,,"TRUE",,,"FALSE",
"com.supercell.magic.offer_24.99","TID_SPECIAL_OFFER","TRUE","FALSE","FALSE","FALSE",,2499,"sc/shop.sc","icon_gem_normal","shop_item_diamond_pack_normal","special_offer_item_gem_0",0,,,,,,,,"TRUE",,,"FALSE",
"com.supercell.magic.playpoints1",,"TRUE","FALSE","FALSE","FALSE",,0,"sc/shop.sc","icon_gem_normal","shop_item_diamond_pack_normal","special_offer_item_gem_0",0,,,,,,,,,,,"FALSE",
"com.supercell.magic.playpoints2",,"TRUE","FALSE","FALSE","FALSE",250,0,"sc/shop.sc","icon_gem_tiny","shop_item_diamond_pack_normal","special_offer_item_gem_0",0,,,,,,,,,,,"FALSE",
"com.supercell.magic.midas15.diamond_pack_1","TID_DIAMOND_PACK_1","TRUE","FALSE","FALSE","FALSE",575,499,"sc/shop.sc","icon_gem_small","shop_item_diamond_pack_normal","special_offer_item_gem_1",2,,3000,,,,,,,,,"TRUE",
"com.supercell.magic.midas15.diamond_pack_2","TID_DIAMOND_PACK_2","TRUE","FALSE","FALSE","FALSE",1380,999,"sc/shop.sc","icon_gem_normal","shop_item_diamond_pack_normal","special_offer_item_gem_2",3,,6800,,,,,,,,,"TRUE",
"com.supercell.magic.midas15.diamond_pack_3","TID_DIAMOND_PACK_3","TRUE","FALSE","FALSE","FALSE",2875,1999,"sc/shop.sc","icon_gem_medium","shop_item_diamond_pack_medium","special_offer_item_gem_3",4,,12800,,,,,,,,,"TRUE",
